Thread-45, 0, 1, 1, 0.021388264372944832, 0.10211735627055164, 0.09788264372944831, 0.0216, 
Thread-45, 1, 1, 0, 0.021479062736034393, 0.10320937263965609, 0.09679062736034394, 0.0218, 
Thread-45, 2, 1, 0, 0.021567020565271378, 0.10432979434728623, 0.09567020565271378, 0.022, 
Thread-45, 3, 1, 0, 0.02165267802774906, 0.10547321972250938, 0.0945267802774906, 0.0222, 
Thread-45, 4, 1, 0, 0.02173587679862976, 0.10664123201370238, 0.09335876798629761, 0.0224, 
Thread-45, 5, 1, 0, 0.02181742712855339, 0.10782572871446607, 0.0921742712855339, 0.022600000000000002, 
Thread-45, 6, 1, 0, 0.02189655229449272, 0.10903447705507274, 0.09096552294492721, 0.0228, 
Thread-45, 7, 1, 0, 0.021973667666316032, 0.11026332333683969, 0.08973667666316032, 0.023, 
Thread-45, 8, 1, 0, 0.02204889990389347, 0.1115110009610653, 0.0884889990389347, 0.023200000000000002, 
Thread-45, 9, 1, 0, 0.022121869027614594, 0.11278130972385406, 0.08721869027614593, 0.0234, 
Thread-45, 10, 1, 0, 0.022193502634763718, 0.1140649736523628, 0.08593502634763717, 0.0236, 
Thread-45, 11, 1, 0, 0.02226330153644085, 0.11536698463559147, 0.0846330153644085, 0.0238, 
Thread-45, 12, 1, 0, 0.02233187109231949, 0.11668128907680514, 0.08331871092319489, 0.024, 
Thread-45, 13, 1, 0, 0.0223994143307209, 0.118005856692791, 0.081994143307209, 0.0242, 
Thread-45, 14, 1, 0, 0.022465458139777184, 0.11934541860222816, 0.08065458139777185, 0.0244, 
Thread-45, 15, 1, 0, 0.022530891001224518, 0.12069108998775481, 0.07930891001224517, 0.0246, 
Thread-45, 16, 1, 1, 0.022595040500164032, 0.12204959499835966, 0.07795040500164031, 0.0248, 
Thread-45, 17, 1, 1, 0.022721488028764725, 0.12278511971235272, 0.07721488028764725, 0.025, 
Thread-45, 18, 1, 1, 0.022846195846796036, 0.1235380415320396, 0.07646195846796036, 0.0252, 
Thread-45, 19, 1, 1, 0.022995660081505775, 0.12404339918494225, 0.07595660081505776, 0.0254, 
Thread-45, 20, 1, 1, 0.02316235564649105, 0.12437644353508949, 0.07562355646491051, 0.0256, 
Thread-45, 21, 1, 1, 0.023320965468883514, 0.12479034531116484, 0.07520965468883513, 0.0258, 
Thread-45, 22, 1, 1, 0.023523744195699692, 0.12476255804300306, 0.07523744195699691, 0.026000000000000002, 
Thread-45, 23, 1, 1, 0.02370135486125946, 0.12498645138740536, 0.07501354861259461, 0.0262, 
Thread-45, 24, 1, 1, 0.02392592281103134, 0.1247407718896866, 0.07525922811031341, 0.0264, 
Thread-45, 25, 1, 1, 0.024136366322636604, 0.12463633677363396, 0.07536366322636603, 0.0266, 
Thread-45, 26, 1, 1, 0.02436656318604946, 0.12433436813950538, 0.07566563186049463, 0.0268, 
Thread-45, 27, 1, 1, 0.02461136318743229, 0.12388636812567709, 0.07611363187432288, 0.027, 
Thread-45, 28, 1, 1, 0.02484363131225109, 0.12356368687748906, 0.07643631312251091, 0.027200000000000002, 
Thread-45, 29, 1, 1, 0.025114016607403755, 0.12285983392596247, 0.07714016607403756, 0.0274, 
Thread-45, 30, 1, 1, 0.025358807295560837, 0.12241192704439165, 0.07758807295560835, 0.0276, 
Thread-45, 31, 1, 0, 0.025642430409789085, 0.12157569590210915, 0.07842430409789086, 0.0278, 
Thread-45, 32, 1, 0, 0.025908909738063812, 0.12091090261936187, 0.0790890973806381, 0.028, 
Thread-45, 33, 1, 0, 0.026152489706873894, 0.12047510293126104, 0.07952489706873893, 0.028200000000000003, 
Thread-45, 34, 1, 0, 0.026380104944109917, 0.1201989505589008, 0.07980104944109917, 0.0284, 
Thread-45, 35, 1, 0, 0.026598189026117325, 0.1200181097388267, 0.07998189026117326, 0.0286, 
Thread-45, 36, 1, 0, 0.026809319853782654, 0.11990680146217347, 0.08009319853782654, 0.0288, 
Thread-45, 37, 1, 0, 0.027016060426831245, 0.11983939573168755, 0.08016060426831245, 0.028999999999999998, 
Thread-45, 38, 1, 0, 0.027219591662287712, 0.11980408337712287, 0.0801959166228771, 0.0292, 
Thread-45, 39, 1, 0, 0.02741989865899086, 0.11980101341009138, 0.0801989865899086, 0.029400000000000003, 
Thread-45, 40, 1, 0, 0.02761823683977127, 0.11981763160228726, 0.08018236839771271, 0.0296, 
Thread-45, 41, 1, 0, 0.027813831344246864, 0.11986168655753138, 0.08013831344246866, 0.0298, 
Thread-45, 42, 1, 0, 0.02800738252699375, 0.1199261747300625, 0.0800738252699375, 0.03, 
Thread-45, 43, 1, 0, 0.028198957443237305, 0.12001042556762695, 0.07998957443237302, 0.0302, 
Thread-45, 44, 1, 0, 0.02838788367807865, 0.12012116321921347, 0.0798788367807865, 0.0304, 
Thread-45, 45, 1, 0, 0.028575170785188675, 0.12024829214811322, 0.07975170785188675, 0.030600000000000002, 
Thread-45, 46, 1, 0, 0.028759891167283058, 0.12040108832716945, 0.07959891167283059, 0.0308, 
Thread-45, 47, 1, 0, 0.02894258312880993, 0.12057416871190066, 0.07942583128809931, 0.031, 
Thread-45, 48, 1, 0, 0.02912328578531742, 0.1207671421468258, 0.07923285785317422, 0.0312, 
Thread-45, 49, 1, 0, 0.02930130809545517, 0.1209869190454483, 0.07901308095455167, 0.0314, 
Thread-45, 50, 1, 0, 0.029477659612894058, 0.1212234038710594, 0.07877659612894057, 0.0316, 
Thread-45, 51, 1, 1, 0.02965128980576992, 0.12148710194230077, 0.0785128980576992, 0.0318, 
Thread-45, 52, 1, 1, 0.029826395213603973, 0.12173604786396022, 0.07826395213603975, 0.032, 
Thread-45, 53, 1, 1, 0.030057396739721298, 0.12142603260278703, 0.07857396739721298, 0.0322, 
Thread-45, 54, 1, 1, 0.030298717319965363, 0.12101282680034638, 0.07898717319965362, 0.0324, 
Thread-45, 55, 1, 1, 0.030552253127098083, 0.12047746872901915, 0.07952253127098081, 0.032600000000000004, 
Thread-45, 56, 1, 1, 0.030839478597044945, 0.11960521402955053, 0.08039478597044944, 0.0328, 
Thread-45, 57, 1, 1, 0.03109891340136528, 0.11901086598634716, 0.0809891340136528, 0.033, 
Thread-45, 58, 1, 1, 0.03142622113227844, 0.1177377886772156, 0.08226221132278444, 0.0332, 
Thread-45, 59, 1, 1, 0.03171975910663605, 0.11680240893363954, 0.08319759106636046, 0.0334, 
Thread-45, 60, 1, 1, 0.03205139935016632, 0.11548600649833679, 0.08451399350166322, 0.0336, 
Thread-45, 61, 1, 0, 0.03237972408533096, 0.11420275914669036, 0.08579724085330961, 0.0338, 
Thread-45, 62, 1, 0, 0.032677795737981796, 0.11322204262018201, 0.08677795737981796, 0.034, 
Thread-45, 63, 1, 0, 0.03295382112264633, 0.11246178877353671, 0.08753821122646332, 0.0342, 
Thread-45, 64, 1, 0, 0.03321445733308792, 0.11185542666912074, 0.08814457333087923, 0.0344, 
Thread-45, 65, 1, 0, 0.03346574306488037, 0.1113425693511963, 0.08865743064880371, 0.0346, 
Thread-45, 66, 1, 1, 0.03370951488614082, 0.11090485113859176, 0.08909514886140821, 0.0348, 
Thread-45, 67, 1, 1, 0.03403203934431076, 0.10967960655689238, 0.09032039344310759, 0.035, 
Thread-45, 68, 1, 1, 0.03434808552265167, 0.10851914477348325, 0.09148085522651672, 0.0352, 
Thread-45, 69, 1, 1, 0.03469425439834595, 0.10705745601654049, 0.09294254398345948, 0.0354, 
Thread-45, 70, 1, 1, 0.03506060689687729, 0.10539393103122713, 0.09460606896877291, 0.0356, 
Thread-45, 71, 1, 0, 0.03534010797739029, 0.10426558689276375, 0.09573441310723622, 0.03576666666666667, 
Thread-45, 72, 1, 0, 0.03575749695301056, 0.1020916971365611, 0.09790830286343893, 0.03596666666666667, 
Thread-45, 73, 1, 0, 0.036132074892520905, 0.10034591774145757, 0.0996540822585424, 0.036166666666666666, 
Thread-45, 74, 1, 0, 0.03647439554333687, 0.09892271123329799, 0.10107728876670198, 0.03636666666666667, 
Thread-45, 75, 1, 0, 0.036795590072870255, 0.09771076593796411, 0.10228923406203586, 0.036566666666666664, 
Thread-45, 76, 1, 0, 0.03710116446018219, 0.09665502206484475, 0.10334497793515522, 0.03676666666666667, 
Thread-45, 77, 1, 0, 0.03739719092845917, 0.09569475738207503, 0.10430524261792501, 0.03696666666666667, 
Thread-45, 78, 1, 0, 0.03768547251820564, 0.0948119414846102, 0.10518805851538977, 0.03716666666666667, 
Thread-45, 79, 1, 0, 0.03796739503741264, 0.09399271629254025, 0.10600728370745979, 0.037366666666666666, 
Thread-45, 80, 1, 0, 0.03824467211961746, 0.09321994547049205, 0.10678005452950792, 0.037566666666666665, 
Thread-45, 81, 1, 1, 0.038515809923410416, 0.0925085674325625, 0.10749143256743747, 0.03776666666666667, 
Thread-45, 82, 1, 1, 0.038785744458436966, 0.09180922208229698, 0.10819077791770298, 0.03796666666666666, 
Thread-45, 83, 1, 1, 0.03911955654621124, 0.0904711012045542, 0.10952889879544576, 0.03816666666666667, 
Thread-45, 84, 1, 1, 0.039464205503463745, 0.08902461163202924, 0.1109753883679708, 0.03836666666666667, 
Thread-45, 85, 1, 1, 0.039816997945308685, 0.08749668721357975, 0.11250331278642021, 0.038566666666666666, 
Thread-45, 86, 1, 0, 0.040199290961027145, 0.08567375705639521, 0.11432624294360476, 0.03876666666666667, 
Thread-45, 87, 1, 0, 0.04055000841617584, 0.08416658250490823, 0.11583341749509174, 0.03896666666666666, 
Thread-45, 88, 1, 0, 0.040874022990465164, 0.082926436762015, 0.11707356323798497, 0.03916666666666667, 
Thread-45, 89, 1, 0, 0.041179537773132324, 0.08187128893534346, 0.11812871106465658, 0.03936666666666667, 
Thread-45, 90, 1, 0, 0.041473209857940674, 0.08093456808725988, 0.11906543191274009, 0.03956666666666667, 
Thread-45, 91, 1, 0, 0.041756466031074524, 0.08010200635592143, 0.1198979936440786, 0.039766666666666665, 
Thread-45, 92, 1, 0, 0.04203321039676666, 0.07933456269900004, 0.12066543730099993, 0.039966666666666664, 
Thread-45, 93, 1, 0, 0.04230361431837082, 0.07863052348295846, 0.12136947651704151, 0.04016666666666667, 
Thread-45, 94, 1, 0, 0.042568139731884, 0.07798526934782668, 0.12201473065217336, 0.04036666666666667, 
Thread-45, 95, 1, 0, 0.042828112840652466, 0.07738553826014197, 0.122614461739858, 0.04056666666666667, 
Thread-45, 96, 1, 0, 0.04308176413178444, 0.07684902534882229, 0.12315097465117775, 0.040766666666666666, 
Thread-45, 97, 1, 0, 0.04333115741610527, 0.07635509250561397, 0.123644907494386, 0.040966666666666665, 
Thread-45, 98, 1, 0, 0.043575480580329895, 0.07591186086336771, 0.12408813913663226, 0.04116666666666667, 
Thread-45, 99, 1, 0, 0.043814755976200104, 0.07551910690466561, 0.12448089309533436, 0.04136666666666666, 
Thread-45, 100, 1, 0, 0.04405011981725693, 0.07516546849409736, 0.12483453150590261, 0.04156666666666667, 
Thread-45, 101, 1, 0, 0.044279590249061584, 0.07487076417605085, 0.1251292358239492, 0.04176666666666667, 
Thread-45, 102, 1, 0, 0.04450526088476181, 0.07461405781904851, 0.12538594218095145, 0.041966666666666666, 
Thread-45, 103, 1, 0, 0.04472629353404045, 0.07440373132626216, 0.1255962686737378, 0.04216666666666667, 
Thread-45, 104, 1, 0, 0.04494258761405945, 0.07424079052607217, 0.1257592094739278, 0.042366666666666664, 
Thread-45, 105, 1, 0, 0.04515533149242401, 0.07411335174242653, 0.12588664825757345, 0.04256666666666667, 
Thread-45, 106, 1, 1, 0.04536253213882446, 0.07404134527842207, 0.12595865472157797, 0.04276666666666667, 
Thread-45, 107, 1, 1, 0.04565244913101196, 0.07314217535654699, 0.12685782464345297, 0.04296666666666667, 
Thread-45, 108, 1, 1, 0.04600351303815842, 0.07163153628508251, 0.12836846371491753, 0.043166666666666666, 
Thread-45, 109, 1, 1, 0.04639919102191925, 0.06967475644747416, 0.1303252435525258, 0.043366666666666664, 
Thread-45, 110, 1, 1, 0.046829819679260254, 0.06736846987406411, 0.13263153012593587, 0.04356666666666667, 
Thread-45, 111, 1, 1, 0.04728681966662407, 0.06479847000042595, 0.13520152999957402, 0.04376666666666666, 
Thread-45, 112, 1, 1, 0.04776868596673012, 0.06197980699936545, 0.1380201930006345, 0.04396666666666667, 
Thread-45, 113, 1, 1, 0.048238713294267654, 0.05927953372399014, 0.1407204662760099, 0.04416666666666667, 
Thread-45, 114, 1, 1, 0.04874378442764282, 0.05622882239023838, 0.1437711776097616, 0.044366666666666665, 
Thread-45, 115, 1, 1, 0.049241818487644196, 0.053248481790224705, 0.14675151820977528, 0.04456666666666667, 
Thread-45, 116, 1, 0, 0.049758102744817734, 0.05008563921848931, 0.14991436078151066, 0.04476666666666666, 
Thread-45, 117, 1, 0, 0.05026884377002716, 0.04697822896639503, 0.15302177103360493, 0.04496666666666667, 
Thread-45, 118, 1, 0, 0.05072174221277237, 0.044449244538943, 0.15555075546105704, 0.04516666666666667, 
Thread-45, 119, 1, 0, 0.05113483592867851, 0.04231830737988149, 0.1576816926201185, 0.045366666666666666, 
Thread-45, 120, 1, 0, 0.05152256786823273, 0.0404409879843394, 0.15955901201566058, 0.04556666666666667, 
Thread-45, 121, 1, 0, 0.051891058683395386, 0.0387560798327128, 0.16124392016728717, 0.045766666666666664, 
Thread-45, 122, 1, 0, 0.05224735662341118, 0.03719310043255486, 0.1628068995674451, 0.04596666666666667, 
Thread-45, 123, 1, 0, 0.05259307101368904, 0.03573595652977629, 0.16426404347022375, 0.04616666666666667, 
Thread-45, 124, 1, 0, 0.052929602563381195, 0.03437064103285467, 0.1656293589671453, 0.04636666666666667, 
Thread-45, 125, 1, 0, 0.05325895920395851, 0.033077074627081565, 0.16692292537291847, 0.046566666666666666, 
Thread-45, 126, 1, 0, 0.053579170256853104, 0.03187496409813563, 0.16812503590186434, 0.046766666666666665, 
Thread-45, 127, 1, 0, 0.05389292910695076, 0.030737375597159056, 0.1692626244028409, 0.04696666666666667, 
Thread-45, 128, 1, 0, 0.054199397563934326, 0.02967269102732338, 0.1703273089726766, 0.04716666666666666, 
Thread-45, 129, 1, 0, 0.05449853092432022, 0.02868135742346442, 0.17131864257653556, 0.04736666666666667, 
Thread-45, 130, 1, 0, 0.054791852831840515, 0.027748138348261536, 0.1722518616517385, 0.04756666666666667, 
Thread-45, 131, 1, 0, 0.05507697910070419, 0.026896875659624675, 0.17310312434037528, 0.047766666666666666, 
Thread-45, 132, 1, 0, 0.05535641685128212, 0.026102498153845466, 0.1738975018461545, 0.04796666666666667, 
Thread-45, 133, 1, 0, 0.05562915652990341, 0.025375101367632533, 0.17462489863236744, 0.04816666666666666, 
Thread-45, 134, 1, 0, 0.05589527264237404, 0.024713940242926252, 0.17528605975707373, 0.04836666666666667, 
Thread-45, 135, 1, 0, 0.056156225502491, 0.024104411641756723, 0.17589558835824332, 0.04856666666666667, 
Thread-45, 136, 1, 0, 0.05640952289104462, 0.023571437756220448, 0.1764285622437795, 0.048766666666666666, 
Thread-45, 137, 1, 0, 0.05665787681937218, 0.0230878984729449, 0.17691210152705505, 0.04896666666666667, 
Thread-45, 138, 1, 0, 0.05690016597509384, 0.022665006915728245, 0.17733499308427172, 0.049166666666666664, 
Thread-45, 139, 1, 0, 0.05713636800646782, 0.022302986601988456, 0.17769701339801153, 0.04936666666666667, 
Thread-45, 140, 1, 0, 0.05736805498600006, 0.021986116806666095, 0.17801388319333394, 0.04956666666666667, 
Thread-45, 141, 1, 0, 0.05759290233254433, 0.021737643341223356, 0.1782623566587766, 0.04976666666666667, 
Thread-45, 142, 1, 0, 0.057813484221696854, 0.021531824449698145, 0.1784681755503019, 0.049966666666666666, 
Thread-45, 143, 1, 0, 0.058028802275657654, 0.02137864391009013, 0.17862135608990984, 0.050166666666666665, 
Thread-45, 144, 1, 0, 0.058238912373781204, 0.021277542928854615, 0.17872245707114537, 0.05036666666666667, 
Thread-45, 145, 1, 0, 0.05844530090689659, 0.021213657597700733, 0.17878634240229924, 0.05056666666666666, 
Thread-45, 146, 1, 0, 0.05864555761218071, 0.021211090544859534, 0.17878890945514042, 0.05076666666666667, 
Thread-45, 147, 1, 0, 0.05884229391813278, 0.02124372748533887, 0.17875627251466117, 0.05096666666666667, 
Thread-45, 148, 1, 0, 0.05903446674346924, 0.021321999231974226, 0.17867800076802576, 0.051166666666666666, 
Thread-45, 149, 1, 0, 0.05922219157218933, 0.021444750944773355, 0.17855524905522663, 0.05136666666666667, 
Thread-45, 150, 1, 0, 0.05940695106983185, 0.021597155968348172, 0.1784028440316518, 0.05156666666666666, 
Thread-45, 151, 1, 0, 0.0595862977206707, 0.02180368945995964, 0.17819631054004031, 0.05176666666666667, 
Thread-45, 152, 1, 0, 0.059762902557849884, 0.02203764108816779, 0.17796235891183218, 0.05196666666666666, 
