Wall time,Step,Value
1546140556.9001112,1074,0.45133277773857117
1546140570.2954643,1078,0.45822834968566895
1546140592.642277,1080,0.45435091853141785
1546140620.6106374,1085,0.4630917012691498
1546140623.0298605,1086,0.46707242727279663
1546140667.0289543,1095,0.4689054489135742
1546140697.3403723,1101,0.46736690402030945
1546140714.6238484,1105,0.4759223461151123
1546140716.8666325,1106,0.4743376672267914
1546140768.3738072,1116,0.4669741690158844
1546140802.2984207,1121,0.47830337285995483
1546140943.4583323,1135,0.4673447608947754
1546141039.80912,1157,0.48657065629959106
1546141043.789524,1158,0.48312610387802124
1546141068.5146718,1162,0.48047277331352234
1546141074.297161,1163,0.4856468439102173
1546141090.879134,1164,0.4737266004085541
1546141209.3986473,1182,0.48160606622695923
1546141269.6318111,1194,0.4791604280471802
1546141273.6498914,1195,0.4829682409763336
1546141302.6780155,1201,0.49510568380355835
1546141305.0713131,1203,0.48925477266311646
1546141329.454707,1208,0.4901537597179413
1546141522.479402,1234,0.5109025239944458
1546141529.8162794,1236,0.5164816975593567
1546141566.0958774,1246,0.5121745467185974
1546141632.723041,1257,0.5326443910598755
1546141643.1975522,1260,0.5194754004478455
1546141668.1431851,1263,0.5269568562507629
1546141775.2389078,1283,0.5421029329299927
1546141810.9669077,1289,0.541141927242279
1546141872.9846244,1296,0.5497196316719055
1546141910.995084,1302,0.5446372032165527
1546142019.0762153,1312,0.5504124164581299
1546142054.475872,1318,0.5456852912902832
1546142062.8371902,1321,0.5418565273284912
1546142099.5359006,1329,0.5230602025985718
1546142106.5243282,1332,0.542023777961731
1546142112.0790248,1335,0.5276089310646057
1546142124.1317604,1338,0.5494213700294495
1546142124.3900716,1339,0.5431793332099915
1546142232.4742067,1357,0.5489959120750427
1546142340.9193535,1372,0.5396466255187988
1546142438.1801767,1387,0.5351571440696716
1546142482.382309,1390,0.5409445762634277
1546142485.31862,1391,0.5370843410491943
1546142494.3332696,1393,0.5505654215812683
1546142507.3068144,1394,0.5229756832122803
1546142638.8840418,1416,0.56083083152771
1546142646.379183,1421,0.5502883791923523
1546142670.8049407,1424,0.5417804718017578
1546142709.5362983,1428,0.5485475659370422
1546142732.430025,1430,0.5465438961982727
1546142759.943461,1434,0.5877869129180908
1546142775.4472554,1438,0.5584809184074402
1546142818.474372,1442,0.5698144435882568
1546143001.5621822,1467,0.5874683856964111
1546143002.1292598,1468,0.6087989211082458
1546143092.0189316,1479,0.6007068753242493
1546143127.6376863,1487,0.6045897603034973
1546143137.6396148,1488,0.6015692353248596
1546143142.6432397,1491,0.5902916789054871
1546143146.9266396,1493,0.6000545620918274
1546143225.4896276,1503,0.6115180850028992
1546143284.2115078,1510,0.5749183297157288
1546143353.753269,1526,0.5773550868034363
1546143353.8111124,1526,0.5906569361686707
1546143407.7875006,1529,0.5705491900444031
1546143533.295328,1553,0.6297357082366943
1546143534.1647677,1554,0.562205970287323
1546143545.877536,1556,0.5884311199188232
1546143594.2135432,1563,0.6384110450744629
1546143680.632089,1570,0.6010156273841858
1546143681.923635,1571,0.5825884342193604
1546143724.279371,1580,0.6002969741821289
1546143784.7219846,1586,0.5928388237953186
1546143807.975847,1590,0.6069493293762207
1546143863.0151987,1599,0.6106006503105164
1546143934.5671117,1606,0.602196216583252
1546143945.474469,1607,0.6184284687042236
1546143984.5400052,1612,0.6224164962768555
1546144044.1071424,1620,0.6010819673538208
1546144114.167159,1629,0.6417409181594849
1546144114.3177557,1630,0.6431324481964111
1546144127.965971,1634,0.6362662315368652
1546144179.536468,1639,0.638279139995575
1546144197.7592885,1642,0.6081566214561462
1546144242.7404656,1647,0.6265395879745483
1546144270.2932754,1650,0.6301472187042236
1546144294.6776829,1654,0.6283547878265381
1546144323.2345843,1662,0.6286877393722534
1546144382.5734744,1670,0.6161550283432007
1546144397.2954073,1674,0.626293420791626
1546144426.5793524,1677,0.5858530402183533
1546144480.45201,1684,0.6195929646492004
1546144548.1374793,1693,0.5649594664573669
1546144577.926404,1697,0.58757084608078
1546144578.8050456,1698,0.5974318981170654
1546144580.7701719,1699,0.5885754823684692
1546144586.749007,1701,0.644282341003418
1546144594.3540819,1704,0.5919352173805237
1546144660.7824783,1711,0.6031560897827148
1546144731.14593,1720,0.6040955185890198
1546144805.986168,1730,0.6246876120567322
1546144839.3647752,1734,0.6355096101760864
1546144863.564388,1736,0.6303611993789673
1546144885.2699797,1739,0.6277604103088379
1546144927.05926,1744,0.6291660070419312
1546144938.1104035,1747,0.607624351978302
1546144938.5823588,1748,0.6247060298919678
1546144956.7582164,1749,0.6379016637802124
1546144974.0750592,1754,0.6074900031089783
1546145035.4503207,1768,0.6354013085365295
1546145129.0193703,1777,0.6171806454658508
1546145178.0346189,1783,0.6126670241355896
1546145198.2119102,1790,0.6392529606819153
1546145203.7246509,1791,0.6104722619056702
1546145273.8510764,1800,0.634236216545105
1546145302.9162893,1807,0.6219296455383301
1546145397.981269,1819,0.6343533992767334
1546145441.31159,1828,0.6478007435798645
1546145467.8640995,1832,0.6268921494483948
1546145533.5729668,1842,0.6285799145698547
1546145571.9155414,1846,0.6359584331512451
1546145588.1896493,1851,0.6442983746528625
1546145613.4545507,1855,0.6388320922851562
1546145735.3983614,1868,0.6210376620292664
1546145754.7048798,1871,0.6047053337097168
1546145800.039619,1877,0.6403818726539612
1546145817.046775,1878,0.6497628092765808
1546145837.354947,1879,0.6483136415481567
1546146076.4881675,1913,0.6461924910545349
1546146097.1890576,1919,0.5994896292686462
1546146166.2498217,1926,0.6069836020469666
1546146183.2572467,1932,0.6314929723739624
1546146204.7383862,1936,0.6859866380691528
1546146213.2708902,1938,0.614087700843811
1546146255.6053052,1940,0.6217328310012817
1546146300.2734683,1946,0.6625034213066101
1546146305.7622497,1949,0.6266676187515259
1546146336.5956945,1951,0.6552291512489319
1546146362.3345642,1954,0.6321169137954712
1546146462.3053982,1969,0.7016212344169617
1546146472.1376035,1971,0.6295409798622131
1546146571.7512448,1983,0.6652424335479736
1546146571.914057,1984,0.666388750076294
1546146583.426108,1985,0.6258771419525146
1546146656.4962215,1999,0.6204203963279724
1546146697.8080819,2003,0.6631177663803101
1546146777.5376897,2007,0.6355012655258179
1546146811.097884,2011,0.6378694772720337
1546146820.9097788,2015,0.6803203225135803
1546146853.1256914,2019,0.6428297758102417
1546146884.0726302,2027,0.6590632200241089
1546146898.8824623,2029,0.6627010107040405
1546146913.3961725,2032,0.691956102848053
1546146932.1560116,2035,0.6480485796928406
1546146948.6544194,2038,0.6471520066261292
1546147010.6327946,2043,0.6740256547927856
1546147109.411088,2062,0.6805321574211121
1546147232.132395,2074,0.6689071655273438
1546147253.814617,2075,0.6966193318367004
1546147262.1579194,2078,0.6819169521331787
1546147275.2071905,2079,0.6667740345001221
1546147321.8188295,2081,0.734135091304779
1546147328.9746282,2083,0.7081020474433899
1546147349.3161933,2087,0.6776273846626282
1546147390.3964887,2091,0.7078611850738525
1546147430.8806932,2096,0.7356700897216797
1546147438.8940604,2098,0.7122420072555542
1546147522.9718134,2113,0.7482805848121643
1546147564.9501739,2117,0.6648907661437988
1546147628.4459457,2124,0.7120158672332764
1546147629.2952538,2125,0.720935046672821
1546147751.069782,2143,0.6758871078491211
1546147794.5552087,2146,0.6406064629554749
1546147795.5427778,2147,0.6416302919387817
1546147840.318841,2151,0.6381712555885315
1546147865.1537588,2153,0.7038084268569946
1546147920.429247,2158,0.685857892036438
1546147975.1909645,2167,0.7323213219642639
1546147990.498101,2171,0.6765023469924927
1546148001.9117997,2173,0.690446674823761
1546148028.5205615,2175,0.6903511881828308
1546148050.3883998,2179,0.7152029871940613
1546148119.2853189,2189,0.7375382781028748
1546148145.7937484,2191,0.7463850975036621
1546148177.0335667,2193,0.699038565158844
1546148177.7445264,2194,0.7031682729721069
1546148187.0803924,2198,0.7061036229133606
1546148231.4659543,2201,0.7095823287963867
1546148318.809761,2209,0.6900161504745483
1546148343.3876786,2213,0.7292207479476929
1546148453.1460521,2227,0.7164822220802307
1546148479.9265163,2231,0.6689668893814087
1546148488.2254279,2233,0.6727604866027832
1546148538.9992998,2238,0.7328629493713379
1546148545.9207656,2239,0.7391599416732788
1546148561.9069662,2241,0.7462165951728821
1546148601.5574327,2244,0.7406294345855713
1546148629.9824576,2246,0.7043132781982422
1546148638.528472,2248,0.7522211074829102
1546148645.923522,2249,0.7247698307037354
1546148704.4050999,2256,0.7247774600982666
1546148712.0708413,2259,0.6912692189216614
1546148773.6253057,2264,0.7373466491699219
1546148928.063323,2283,0.7120566964149475
1546149039.5182843,2293,0.7367200255393982
1546149086.7608943,2299,0.7245864272117615
1546149110.2323525,2305,0.758148729801178
1546149164.5029068,2309,0.7269790172576904
1546149172.401587,2310,0.8072216510772705
1546149268.878579,2321,0.7304748892784119
1546149269.3799973,2322,0.7619999051094055
1546149271.3654947,2324,0.7619401812553406
1546149416.1989393,2337,0.7875624299049377
1546149481.947366,2347,0.6633120775222778
1546149541.8682182,2356,0.7221640944480896
1546149652.9015214,2373,0.6831353306770325
1546149820.1590104,2391,0.6564090251922607
1546149822.441515,2392,0.6873228549957275
1546149826.3326156,2394,0.6661889553070068
1546149871.6174452,2402,0.7089853286743164
1546149888.7244983,2404,0.7294264435768127
1546149926.2330775,2408,0.6731315851211548
1546150020.2703278,2418,0.6987847089767456
1546150086.7311685,2426,0.7189807891845703
1546150089.6669989,2427,0.7032502889633179
1546150201.370802,2438,0.6641049385070801
1546150274.2826204,2446,0.725021481513977
1546150293.8917193,2452,0.7229238748550415
1546150296.7169893,2453,0.6994227170944214
1546150314.4281006,2455,0.6549023389816284
1546150334.4740717,2457,0.7673960328102112
1546150417.4882822,2462,0.6850613355636597
1546150624.8825178,2487,0.6949201822280884
1546150627.6289213,2488,0.7042388319969177
1546150754.668482,2498,0.7869585752487183
1546150779.4188457,2500,0.7131679654121399
1546150807.7400534,2504,0.7651667594909668
1546150815.831775,2505,0.7300947308540344
1546150936.4248786,2519,0.6983160972595215
1546150972.7880478,2525,0.7221551537513733
1546151023.8037949,2530,0.7461097240447998
1546151043.3826993,2532,0.7348079085350037
1546151059.8562121,2534,0.6547491550445557
1546151086.1466682,2536,0.7352519035339355
1546151239.1871858,2549,0.7492460608482361
1546151300.4221683,2553,0.7120161652565002
1546151311.4283066,2555,0.7282289862632751
1546151324.49771,2558,0.7151688933372498
1546151366.0140157,2567,0.7846631407737732
1546151372.9682486,2568,0.7409481406211853
1546151439.8862402,2578,0.7439193725585938
1546151455.0279813,2580,0.7418345212936401
1546151568.8912585,2592,0.7930368185043335
1546151582.5355828,2593,0.7632131576538086
1546151586.4684722,2594,0.7119251489639282
1546151616.588393,2598,0.6908889412879944
1546151639.154193,2602,0.7590656280517578
1546151699.6111908,2608,0.7365538477897644
1546151824.2301588,2625,0.7657256126403809
1546151854.275489,2631,0.7465648055076599
1546151885.23446,2632,0.6890614032745361
1546151989.629518,2640,0.7097747921943665
1546152081.6697028,2646,0.707095742225647
1546152121.8595853,2652,0.78883296251297
1546152155.3848524,2657,0.72420334815979
1546152297.802964,2676,0.7738088369369507
1546152338.9726858,2680,0.7116307616233826
1546152351.3088665,2682,0.7597445845603943
1546152420.008584,2687,0.7533211708068848
1546152479.8861861,2692,0.7357226610183716
1546152620.1263108,2705,0.6874279379844666
1546152682.9889703,2712,0.74049311876297
1546152844.282422,2727,0.7381853461265564
1546152963.1923344,2739,0.7443742752075195
1546152991.3051333,2742,0.7158928513526917
1546153055.3204038,2748,0.7477729320526123
1546153192.9044914,2756,0.8024645447731018
1546153216.2773614,2757,0.6931975483894348
1546153225.3376422,2758,0.7515290975570679
1546153242.126734,2759,0.6868507266044617
1546153303.4554796,2768,0.7147220373153687
1546153531.433897,2791,0.8167752623558044
1546153539.7187238,2792,0.7782361507415771
1546153558.44688,2793,0.6992771625518799
1546153642.6684637,2800,0.8009142875671387
1546153735.6843867,2811,0.7153909802436829
1546153752.160032,2813,0.8254438042640686
1546153902.6823282,2825,0.7773396968841553
1546153928.6297295,2826,0.7661207318305969
1546153983.345793,2829,0.7679572701454163
1546153994.4949036,2831,0.8035827875137329
1546154019.4170558,2832,0.7971497178077698
1546154042.1458685,2834,0.802480936050415
1546154244.0887926,2853,0.7642427682876587
1546154293.8399787,2861,0.8028367757797241
1546154380.074282,2873,0.7283331155776978
1546154384.563003,2874,0.7099377512931824
1546154481.133469,2882,0.8174588084220886
1546154486.096451,2883,0.7845020294189453
1546154561.6765494,2889,0.7821805477142334
1546154580.6737995,2892,0.772628664970398
1546154649.3234062,2898,0.8324761986732483
1546154656.1994417,2900,0.747464120388031
1546154695.7250454,2902,0.7858031392097473
1546154884.3458724,2919,0.6911163926124573
1546154907.1270943,2921,0.8143303990364075
1546154936.3610358,2922,0.6797286868095398
1546154955.3787148,2923,0.7399426102638245
1546155034.704011,2934,0.8157499432563782
1546155205.3874998,2952,0.7689231634140015
1546155411.6415682,2969,0.7388326525688171
1546155467.3430645,2976,0.7915608286857605
1546155471.5155869,2977,0.7842232584953308
1546155516.595722,2980,0.8082596659660339
1546155724.823594,2996,0.7576512694358826
1546155766.1641586,3000,0.7402449250221252
1546155804.3216174,3005,0.7875093221664429
1546155814.4611552,3007,0.7612614035606384
1546155842.346735,3009,0.821442186832428
1546155853.3650002,3011,0.7857549786567688
1546155893.3598065,3013,0.6761853098869324
1546155936.1096694,3017,0.6572113633155823
1546155938.2006938,3018,0.7771429419517517
1546156092.9749982,3029,0.7285515666007996
1546156130.1377656,3032,0.7690749764442444
1546156208.346176,3040,0.7568764686584473
1546156250.8368096,3043,0.7846867442131042
1546156257.502879,3044,0.7026393413543701
1546156411.9589605,3052,0.711700439453125
1546156629.734057,3067,0.8023691773414612
1546156643.8740659,3069,0.7177646160125732
1546156660.736213,3071,0.7984074354171753
1546156676.1217158,3073,0.7947835326194763
1546156811.368681,3084,0.7313463687896729
1546156850.6931882,3088,0.7509921193122864
1546157012.0296159,3101,0.8201960921287537
1546157300.5148711,3124,0.7635531425476074
1546157482.2207968,3139,0.7579300999641418
1546157492.2405388,3140,0.7012524008750916
1546157558.7294507,3146,0.8352345824241638
1546157565.6426609,3147,0.7015760540962219
1546157588.1031106,3149,0.7729761600494385
1546157613.0716743,3152,0.8306751847267151
1546157644.6022503,3157,0.7739248871803284
1546157739.4842682,3161,0.8004345893859863
1546157747.3534062,3163,0.6757000684738159
1546157932.4026134,3179,0.7468826174736023
1546158091.5397718,3190,0.7212396264076233
1546158194.2900014,3197,0.791301429271698
1546158208.4548383,3198,0.8045117259025574
1546158224.44445,3205,0.7933427095413208
1546158239.672182,3208,0.8159344792366028
1546158571.3065052,3232,0.7730711102485657
1546158598.1273334,3235,0.7857288718223572
1546158672.8283336,3242,0.7467749118804932
1546158685.1963665,3245,0.795794665813446
1546158685.8875177,3246,0.7878268957138062
1546158706.9957957,3248,0.7643153071403503
1546158750.884005,3249,0.69256991147995
1546159058.3813784,3269,0.7882227301597595
1546159100.6035638,3274,0.7664855122566223
1546159191.1810634,3283,0.8251604437828064
1546159198.3008773,3285,0.7108798623085022
1546159207.1094265,3287,0.7638775110244751
1546159274.155057,3294,0.6923891305923462
1546159484.259943,3307,0.7991508841514587
1546159504.8178632,3309,0.8144432306289673
1546159605.3328424,3315,0.720772385597229
1546159665.1896892,3323,0.8352770805358887
1546159750.9606442,3329,0.7878069877624512
1546159757.3832018,3330,0.7212784290313721
1546159818.8345857,3335,0.8109913468360901
1546159843.8306248,3340,0.8051773905754089
1546159948.686076,3347,0.813082218170166
1546160134.9945753,3359,0.6975984573364258
1546160202.1849093,3363,0.7186549305915833
1546160406.7512763,3376,0.8348548412322998
1546160421.2432501,3378,0.8297734260559082
1546160442.0959718,3380,0.7958949208259583
1546160468.429628,3383,0.7885826230049133
1546160544.5053911,3388,0.794674277305603
1546160818.0022175,3405,0.789845883846283
1546160863.3098905,3410,0.815601646900177
1546161018.0930507,3428,0.799481987953186
1546161138.981001,3432,0.8167354464530945
1546161189.189196,3435,0.7963568568229675
1546161269.220491,3440,0.7797178030014038
1546161335.3506892,3447,0.7364454865455627
1546161363.4264529,3451,0.6733940839767456
1546161383.1073508,3453,0.7495585680007935
1546161488.3513467,3459,0.6938149929046631
1546161496.4029038,3460,0.7055795192718506
1546161620.9568,3466,0.7583307027816772
1546161687.9656708,3473,0.7960569858551025
1546161774.8707042,3479,0.7850151062011719
1546161804.6275554,3482,0.7810001969337463
1546161888.9128385,3488,0.74884033203125
1546162044.001604,3499,0.798917293548584
1546162072.022757,3501,0.6669421195983887
1546162217.4142802,3511,0.8222866654396057
1546162232.846127,3514,0.7474714517593384
1546162255.8706791,3516,0.7422776818275452
1546162281.4258425,3521,0.7882750034332275
1546162529.259351,3537,0.7956040501594543
1546162544.8877888,3539,0.7312303781509399
1546162662.9394157,3545,0.6716452836990356
1546162713.744091,3549,0.7393859624862671
1546162749.3712316,3551,0.8447943329811096
1546162923.718504,3565,0.8572566509246826
1546163096.1759312,3577,0.7215123176574707
1546163120.6938417,3582,0.827036440372467
1546163254.3443937,3594,0.7858060002326965
1546163273.248229,3595,0.8061330914497375
1546163374.342952,3601,0.7100690603256226
1546163376.4761848,3602,0.6729627847671509
1546163635.2509966,3616,0.7966885566711426
1546163658.9123423,3620,0.8306851983070374
1546163686.488103,3622,0.7977011799812317
1546163738.0579646,3624,0.8184347748756409
1546163766.0804338,3627,0.7846657633781433
1546163780.0836933,3630,0.7538776397705078
1546164081.1039064,3647,0.7798494100570679
1546164184.9010234,3658,0.7809651494026184
1546164205.785818,3659,0.8184111714363098
1546164279.8109236,3665,0.8042455315589905
1546164372.2765079,3672,0.7553370594978333
1546164732.1990736,3696,0.8036705851554871
1546164842.6879678,3702,0.7670332193374634
1546164884.538393,3704,0.8026056885719299
1546165219.69923,3725,0.7410444021224976
1546165273.4173257,3728,0.7284220457077026
1546165324.651687,3732,0.8318073749542236
1546165334.9787433,3733,0.8344552516937256
1546165344.8939257,3734,0.773912250995636
1546165392.9106548,3740,0.7283265590667725
1546165411.8510387,3743,0.7531940937042236
1546165439.432345,3745,0.7669220566749573
1546165656.6721022,3754,0.7321864366531372
1546165773.0922277,3761,0.7639122605323792
1546165864.5756893,3766,0.8137766718864441
1546166032.3403046,3774,0.8505187034606934
1546166079.053187,3778,0.8200516700744629
1546166127.8059204,3782,0.8020098805427551
1546166309.6660998,3795,0.7835581302642822
1546166340.0312464,3797,0.7151826620101929
1546166358.4773135,3800,0.7848580479621887
1546166481.347988,3812,0.6226779222488403
1546166510.772178,3816,0.8144036531448364
1546166613.6261368,3821,0.788901150226593
1546166629.4547453,3823,0.7522370219230652
1546166790.3353548,3833,0.6991394758224487
1546166799.3851392,3835,0.8455864191055298
1546166890.5909126,3837,0.7930014729499817
1546167044.8374383,3850,0.7989901900291443
1546167312.8698516,3866,0.7974185943603516
1546167350.8171902,3871,0.7740219235420227
1546167456.6057398,3878,0.7480594515800476
1546167810.465664,3903,0.7453657984733582
1546167819.088707,3904,0.7891009449958801
1546167821.167147,3905,0.7973387241363525
1546168019.151861,3912,0.7550036311149597
1546168190.418657,3922,0.7461351156234741
1546168362.9938836,3930,0.7584633827209473
1546168406.017734,3937,0.7847487330436707
1546168542.3657742,3941,0.7382388710975647
1546168719.1308298,3952,0.7411448359489441
1546168788.7039506,3958,0.7570170760154724
1546168893.9455001,3964,0.7893530130386353
1546169125.3927593,3982,0.7643098831176758
1546169192.3381097,3986,0.7154146432876587
1546169347.7883427,3997,0.781978964805603
1546169461.9961739,4002,0.8246389031410217
1546169552.0470753,4007,0.8222602605819702
1546169615.7401786,4011,0.8087388873100281
1546169619.8304942,4012,0.8128486275672913
1546169846.7772272,4023,0.8510999083518982
1546169848.9573967,4024,0.7919020652770996
1546170008.2727451,4035,0.8273205161094666
1546170028.4883006,4037,0.8382676839828491
1546170029.8609188,4038,0.7840660810470581
1546170106.2852824,4045,0.8172014951705933
1546170133.4037933,4048,0.7430310249328613
1546170134.8808467,4049,0.8222331404685974
1546170136.763157,4050,0.839538037776947
1546170240.6582437,4056,0.8226999640464783
1546170587.3229682,4078,0.8018339276313782
1546170966.8935401,4095,0.7690116763114929
1546171031.9258,4100,0.7891785502433777
1546171043.0088046,4101,0.7459322214126587
1546171073.9092438,4103,0.7280716896057129
1546171164.487597,4111,0.7989298105239868
1546172113.92841,4169,0.7949339151382446
1546172316.0778487,4183,0.787615180015564
1546172321.5799365,4184,0.8169933557510376
1546172471.1311877,4195,0.8300840258598328
1546172474.1292515,4196,0.6390891671180725
1546172499.227644,4198,0.8118391036987305
1546172518.5546749,4200,0.7985410690307617
1546172608.1937766,4203,0.7842423915863037
1546172644.1733022,4204,0.6435920596122742
1546172673.4499717,4206,0.6948235034942627
1546173090.995811,4229,0.7976733446121216
1546173139.2779264,4234,0.8034910559654236
1546173239.7331674,4237,0.772786021232605
1546173283.9768627,4240,0.7518561482429504
1546173337.1353264,4246,0.7254751920700073
1546173491.0792592,4256,0.8103212118148804
1546173654.9732254,4265,0.7868126034736633
1546173729.9320168,4268,0.8117819428443909
1546173737.7290864,4269,0.765713095664978
1546173866.8976157,4278,0.798760712146759
1546173954.4715292,4284,0.7841759920120239
1546174276.5415063,4300,0.8059622049331665
1546174357.493832,4306,0.8072184920310974
1546174402.3448355,4310,0.7984863519668579
1546174463.3862436,4319,0.7669903039932251
1546174485.261908,4321,0.6440763473510742
